time,hour,temperature,cloudcover,humidity,precipitation,solar_irradiance,smoke_aqi_proxy
2026-04-04 11:00:00,11,72.68,5,67,0.0,611.0,29.8
2026-04-04 12:00:00,12,74.84,8,64,0.0,722.0,30.400000000000002
2026-04-04 13:00:00,13,76.82,9,61,0.0,778.0,29.8
2026-04-04 14:00:00,14,79.52,21,55,0.0,786.0,34.6
2026-04-04 15:00:00,15,76.82,70,62,0.4,616.0,66.8
2026-04-04 16:00:00,16,74.48,99,65,0.1,415.0,85.4
2026-04-04 17:00:00,17,70.52,100,65,0.0,357.0,86.0
2026-04-04 18:00:00,18,65.12,99,70,0.0,226.0,87.4
2026-04-04 19:00:00,19,59.18,99,78,0.0,108.0,90.6
2026-04-04 20:00:00,20,52.34,100,84,0.0,4.0,93.6
2026-04-04 21:00:00,21,49.1,100,82,0.0,0.0,92.80000000000001
2026-04-04 22:00:00,22,48.2,100,84,0.0,0.0,93.6
2026-04-04 23:00:00,23,48.379999999999995,100,86,0.0,0.0,94.4
2026-04-05 00:00:00,0,49.1,100,87,0.0,0.0,94.80000000000001
2026-04-05 01:00:00,1,49.82,100,90,0.0,0.0,96.0
2026-04-05 02:00:00,2,47.120000000000005,100,89,0.0,0.0,95.6
2026-04-05 03:00:00,3,48.02,100,92,0.0,0.0,96.80000000000001
2026-04-05 04:00:00,4,48.74,89,94,0.0,0.0,91.0
2026-04-05 05:00:00,5,49.28,98,96,0.0,0.0,97.2
2026-04-05 06:00:00,6,51.8,98,94,0.0,0.0,96.4
2026-04-05 07:00:00,7,58.459999999999994,79,88,0.0,3.0,82.6
2026-04-05 08:00:00,8,59.36,100,85,0.0,75.0,94.0
2026-04-05 09:00:00,9,64.04,100,80,0.0,111.0,92.0
2026-04-05 10:00:00,10,68.0,91,75,0.0,196.0,84.6
2026-04-05 11:00:00,11,71.06,100,72,0.5,372.0,88.8
2026-04-05 12:00:00,12,67.46,100,85,2.8,229.0,94.0
2026-04-05 13:00:00,13,64.04,100,93,2.8,213.0,97.2
2026-04-05 14:00:00,14,60.440000000000005,100,91,1.8,212.0,96.4
2026-04-05 15:00:00,15,59.540000000000006,100,91,1.3,135.0,96.4
2026-04-05 16:00:00,16,58.64,100,92,1.4,78.0,96.80000000000001
2026-04-05 17:00:00,17,57.56,100,83,0.1,98.0,93.2
2026-04-05 18:00:00,18,56.66,100,74,0.0,125.0,89.6
2026-04-05 19:00:00,19,56.3,83,68,0.0,99.0,77.0
2026-04-05 20:00:00,20,53.96,100,64,0.0,8.0,85.6
2026-04-05 21:00:00,21,52.16,100,63,0.0,0.0,85.2
2026-04-05 22:00:00,22,50.9,92,61,0.0,0.0,79.6
2026-04-05 23:00:00,23,49.46,81,60,0.0,0.0,72.6
2026-04-06 00:00:00,0,48.379999999999995,16,57,0.0,0.0,32.4
2026-04-06 01:00:00,1,47.120000000000005,94,58,0.0,0.0,79.6
2026-04-06 02:00:00,2,47.3,63,58,0.0,0.0,61.0
2026-04-06 03:00:00,3,47.120000000000005,37,59,0.0,0.0,45.8
2026-04-06 04:00:00,4,45.32,4,60,0.0,0.0,26.4
2026-04-06 05:00:00,5,42.980000000000004,3,61,0.0,0.0,26.200000000000003
2026-04-06 06:00:00,6,41.0,2,62,0.0,0.0,26.0
2026-04-06 07:00:00,7,40.1,1,63,0.0,5.0,25.800000000000004
2026-04-06 08:00:00,8,42.980000000000004,0,54,0.0,116.0,21.6
2026-04-06 09:00:00,9,45.14,0,48,0.0,315.0,19.200000000000003
2026-04-06 10:00:00,10,47.120000000000005,0,47,0.0,515.0,18.8
2026-04-06 11:00:00,11,49.1,0,46,0.0,682.0,18.400000000000002
2026-04-06 12:00:00,12,51.44,5,42,0.0,808.0,19.8
2026-04-06 13:00:00,13,54.68,6,35,0.0,866.0,17.6
2026-04-06 14:00:00,14,55.4,39,36,0.0,842.0,37.8
2026-04-06 15:00:00,15,55.4,93,36,0.0,658.0,70.2
2026-04-06 16:00:00,16,55.4,96,36,0.0,516.0,72.0
2026-04-06 17:00:00,17,53.78,28,40,0.0,277.0,32.8
2026-04-06 18:00:00,18,54.14,24,42,0.2,318.0,31.2
2026-04-06 19:00:00,19,52.34,48,49,0.0,101.0,48.4
2026-04-06 20:00:00,20,49.64,5,64,0.0,8.0,28.6
2026-04-06 21:00:00,21,48.2,25,70,0.0,0.0,43.0
2026-04-06 22:00:00,22,47.66,59,73,0.0,0.0,64.6
2026-04-06 23:00:00,23,46.94,98,76,0.0,0.0,89.2
2026-04-07 00:00:00,0,46.94,99,78,0.0,0.0,90.6
2026-04-07 01:00:00,1,46.58,100,79,0.0,0.0,91.6
2026-04-07 02:00:00,2,47.120000000000005,100,79,0.0,0.0,91.6
2026-04-07 03:00:00,3,48.379999999999995,69,66,0.0,0.0,67.8
2026-04-07 04:00:00,4,48.2,100,60,0.0,0.0,84.0
2026-04-07 05:00:00,5,49.1,99,57,0.0,0.0,82.2
2026-04-07 06:00:00,6,48.379999999999995,100,61,0.0,0.0,84.4
2026-04-07 07:00:00,7,46.94,10,60,0.0,2.0,30.0
2026-04-07 08:00:00,8,47.84,1,57,0.0,110.0,23.400000000000002
2026-04-07 09:00:00,9,49.82,11,50,0.0,319.0,26.6
2026-04-07 10:00:00,10,50.54,0,47,0.0,516.0,18.8
2026-04-07 11:00:00,11,51.08,13,42,0.0,689.0,24.6
2026-04-07 12:00:00,12,52.16,15,38,0.0,775.0,24.200000000000003
2026-04-07 13:00:00,13,52.7,0,37,0.0,857.0,14.8
2026-04-07 14:00:00,14,53.24,0,30,0.0,888.0,12.0
2026-04-07 15:00:00,15,52.34,0,32,0.0,831.0,12.8
2026-04-07 16:00:00,16,51.08,0,30,0.0,715.0,12.0
2026-04-07 17:00:00,17,49.64,0,31,0.0,548.0,12.4
2026-04-07 18:00:00,18,47.84,0,33,0.0,348.0,13.200000000000001
2026-04-07 19:00:00,19,45.5,0,38,0.0,143.0,15.200000000000001
2026-04-07 20:00:00,20,44.06,0,39,0.0,10.0,15.600000000000001
2026-04-07 21:00:00,21,41.9,0,41,0.0,0.0,16.400000000000002
2026-04-07 22:00:00,22,39.56,0,45,0.0,0.0,18.0
2026-04-07 23:00:00,23,37.58,0,46,0.0,0.0,18.400000000000002
2026-04-08 00:00:00,0,36.14,0,51,0.0,0.0,20.400000000000002
2026-04-08 01:00:00,1,34.52,0,54,0.0,0.0,21.6
2026-04-08 02:00:00,2,34.16,0,54,0.0,0.0,21.6
2026-04-08 03:00:00,3,32.9,0,56,0.0,0.0,22.400000000000002
2026-04-08 04:00:00,4,31.82,0,58,0.0,0.0,23.200000000000003
2026-04-08 05:00:00,5,30.74,0,59,0.0,0.0,23.6
2026-04-08 06:00:00,6,29.84,0,59,0.0,0.0,23.6
2026-04-08 07:00:00,7,29.12,0,60,0.0,7.0,24.0
2026-04-08 08:00:00,8,31.46,0,57,0.0,130.0,22.8
2026-04-08 09:00:00,9,33.98,0,53,0.0,336.0,21.200000000000003
2026-04-08 10:00:00,10,37.04,0,49,0.0,539.0,19.6
2026-04-08 11:00:00,11,39.74,0,47,0.0,710.0,18.8
2026-04-08 12:00:00,12,42.44,0,45,0.0,833.0,18.0
2026-04-08 13:00:00,13,44.96,0,44,0.0,898.0,17.6
2026-04-08 14:00:00,14,46.58,0,37,0.0,899.0,14.8
2026-04-08 15:00:00,15,48.74,0,36,0.0,840.0,14.4
2026-04-08 16:00:00,16,49.46,0,34,0.0,718.0,13.600000000000001
2026-04-08 17:00:00,17,49.82,0,35,0.0,549.0,14.0
2026-04-08 18:00:00,18,49.46,0,38,0.0,348.0,15.200000000000001
2026-04-08 19:00:00,19,48.56,0,49,0.0,144.0,19.6
2026-04-08 20:00:00,20,45.86,0,49,0.0,11.0,19.6
2026-04-08 21:00:00,21,41.36,0,57,0.0,0.0,22.8
2026-04-08 22:00:00,22,38.660000000000004,0,64,0.0,0.0,25.6
2026-04-08 23:00:00,23,36.86,0,71,0.0,0.0,28.400000000000002
2026-04-09 00:00:00,0,35.6,0,78,0.0,0.0,31.200000000000003
2026-04-09 01:00:00,1,34.34,0,84,0.0,0.0,33.6
2026-04-09 02:00:00,2,34.16,0,84,0.0,0.0,33.6
2026-04-09 03:00:00,3,33.08,0,87,0.0,0.0,34.800000000000004
2026-04-09 04:00:00,4,32.54,0,88,0.0,0.0,35.2
2026-04-09 05:00:00,5,32.18,0,89,0.0,0.0,35.6
2026-04-09 06:00:00,6,31.64,7,92,0.0,0.0,41.00000000000001
2026-04-09 07:00:00,7,32.0,20,94,0.0,7.0,49.6
2026-04-09 08:00:00,8,35.24,59,90,0.0,129.0,71.4
2026-04-09 09:00:00,9,39.38,55,80,0.0,332.0,65.0
2026-04-09 10:00:00,10,42.8,15,68,0.0,523.0,36.2
2026-04-09 11:00:00,11,46.22,9,60,0.0,697.0,29.4
2026-04-09 12:00:00,12,49.64,70,53,0.0,825.0,63.2
2026-04-09 13:00:00,13,52.7,63,49,0.0,885.0,57.4
2026-04-09 14:00:00,14,55.04,21,43,0.0,881.0,29.799999999999997
2026-04-09 15:00:00,15,57.379999999999995,63,41,0.0,823.0,54.2
2026-04-09 16:00:00,16,58.459999999999994,28,42,0.0,703.0,33.6
2026-04-09 17:00:00,17,58.82,52,45,0.0,534.0,49.2
2026-04-09 18:00:00,18,57.02,84,50,0.0,329.0,70.4
2026-04-09 19:00:00,19,53.06,56,58,0.0,132.0,56.800000000000004
2026-04-09 20:00:00,20,50.9,0,64,0.0,11.0,25.6
2026-04-09 21:00:00,21,47.48,0,69,0.0,0.0,27.6
2026-04-09 22:00:00,22,44.42,0,74,0.0,0.0,29.6
2026-04-09 23:00:00,23,42.260000000000005,0,80,0.0,0.0,32.0
2026-04-10 00:00:00,0,41.18,0,84,0.0,0.0,33.6
2026-04-10 01:00:00,1,40.1,0,88,0.0,0.0,35.2
2026-04-10 02:00:00,2,40.28,0,92,0.0,0.0,36.800000000000004
2026-04-10 03:00:00,3,39.74,0,94,0.0,0.0,37.6
2026-04-10 04:00:00,4,39.02,0,96,0.0,0.0,38.400000000000006
2026-04-10 05:00:00,5,38.660000000000004,0,97,0.0,0.0,38.800000000000004
2026-04-10 06:00:00,6,38.3,0,98,0.0,0.0,39.2
2026-04-10 07:00:00,7,39.02,0,97,0.0,8.0,38.800000000000004
2026-04-10 08:00:00,8,40.82,100,96,0.0,125.0,98.4
2026-04-10 09:00:00,9,43.519999999999996,100,89,0.0,215.0,95.6
2026-04-10 10:00:00,10,47.48,38,80,0.0,396.0,54.8
2026-04-10 11:00:00,11,52.879999999999995,6,70,0.0,649.0,31.6
2026-04-10 12:00:00,12,57.74,5,62,0.0,795.0,27.8
2026-04-10 13:00:00,13,61.7,52,56,0.0,860.0,53.6
2026-04-10 14:00:00,14,64.94,37,47,0.0,861.0,41.0
2026-04-10 15:00:00,15,66.74000000000001,2,46,0.0,806.0,19.6
2026-04-10 16:00:00,16,67.64,77,45,0.0,690.0,64.19999999999999
2026-04-10 17:00:00,17,67.46,75,46,0.0,526.0,63.400000000000006
2026-04-10 18:00:00,18,65.66,12,49,0.0,318.0,26.8
2026-04-10 19:00:00,19,62.24,27,56,0.0,141.0,38.6
2026-04-10 20:00:00,20,59.18,9,63,0.0,12.0,30.6
2026-04-10 21:00:00,21,55.4,20,69,0.0,0.0,39.6
2026-04-10 22:00:00,22,53.6,43,74,0.0,0.0,55.400000000000006
2026-04-10 23:00:00,23,53.24,100,79,0.0,0.0,91.6
2026-04-11 00:00:00,0,53.96,100,77,0.0,0.0,90.8
2026-04-11 01:00:00,1,54.5,83,71,0.0,0.0,78.2
2026-04-11 02:00:00,2,53.42,61,74,0.0,0.0,66.2
2026-04-11 03:00:00,3,53.42,63,74,0.0,0.0,67.4
2026-04-11 04:00:00,4,52.7,3,77,0.0,0.0,32.6
2026-04-11 05:00:00,5,52.7,61,81,0.0,0.0,69.0
2026-04-11 06:00:00,6,54.5,3,84,0.0,0.0,35.4
2026-04-11 07:00:00,7,51.620000000000005,6,81,0.0,9.0,36.0
2026-04-11 08:00:00,8,52.52,0,70,0.0,126.0,28.0
2026-04-11 09:00:00,9,53.24,0,62,0.0,330.0,24.8
2026-04-11 10:00:00,10,55.04,2,54,0.0,530.0,22.8
2026-04-11 11:00:00,11,57.02,1,51,0.0,700.0,21.000000000000004
2026-04-11 12:00:00,12,58.28,6,48,0.0,823.0,22.800000000000004
2026-04-11 13:00:00,13,59.72,10,45,0.0,880.0,24.0
2026-04-11 14:00:00,14,61.88,9,39,0.0,878.0,21.0
2026-04-11 15:00:00,15,62.959999999999994,4,37,0.0,822.0,17.2
2026-04-11 16:00:00,16,63.68,2,35,0.0,707.0,15.2
2026-04-11 17:00:00,17,63.32,0,34,0.0,543.0,13.600000000000001
2026-04-11 18:00:00,18,62.42,0,36,0.0,348.0,14.4
2026-04-11 19:00:00,19,60.8,0,42,0.0,147.0,16.8
2026-04-11 20:00:00,20,57.56,0,54,0.0,13.0,21.6
2026-04-11 21:00:00,21,55.58,0,59,0.0,0.0,23.6
2026-04-11 22:00:00,22,54.14,0,58,0.0,0.0,23.200000000000003
2026-04-11 23:00:00,23,52.34,0,52,0.0,0.0,20.8
2026-04-12 00:00:00,0,50.0,0,56,0.0,0.0,22.400000000000002
2026-04-12 01:00:00,1,48.92,0,54,0.0,0.0,21.6
2026-04-12 02:00:00,2,48.02,0,53,0.0,0.0,21.200000000000003
2026-04-12 03:00:00,3,46.58,0,53,0.0,0.0,21.200000000000003
2026-04-12 04:00:00,4,45.32,0,57,0.0,0.0,22.8
2026-04-12 05:00:00,5,44.06,0,61,0.0,0.0,24.400000000000002
2026-04-12 06:00:00,6,42.620000000000005,0,69,0.0,0.0,27.6
2026-04-12 07:00:00,7,42.44,0,72,0.0,11.0,28.8
2026-04-12 08:00:00,8,45.68,15,64,0.0,139.0,34.6
2026-04-12 09:00:00,9,48.74,24,51,0.0,335.0,34.8
2026-04-12 10:00:00,10,51.8,2,44,0.0,525.0,18.8
2026-04-12 11:00:00,11,55.04,0,41,0.0,690.0,16.400000000000002
2026-04-12 12:00:00,12,58.459999999999994,0,37,0.0,807.0,14.8
2026-04-12 13:00:00,13,61.519999999999996,0,34,0.0,867.0,13.600000000000001
2026-04-12 14:00:00,14,62.959999999999994,9,34,0.0,865.0,19.0
2026-04-12 15:00:00,15,64.75999999999999,0,33,0.0,805.0,13.200000000000001
2026-04-12 16:00:00,16,65.12,1,31,0.0,690.0,13.0
2026-04-12 17:00:00,17,63.5,51,33,0.0,529.0,43.8
2026-04-12 18:00:00,18,60.8,91,37,0.0,327.0,69.4
2026-04-12 19:00:00,19,57.02,70,43,0.0,140.0,59.2
2026-04-12 20:00:00,20,55.4,21,49,0.0,13.0,32.2
2026-04-12 21:00:00,21,52.879999999999995,61,55,0.0,0.0,58.6
2026-04-12 22:00:00,22,51.620000000000005,10,60,0.0,0.0,30.0
2026-04-12 23:00:00,23,50.9,70,64,0.0,0.0,67.6
2026-04-13 00:00:00,0,50.72,73,68,0.0,0.0,71.0
2026-04-13 01:00:00,1,51.08,91,73,0.0,0.0,83.80000000000001
2026-04-13 02:00:00,2,51.620000000000005,100,75,0.0,0.0,90.0
2026-04-13 03:00:00,3,52.16,100,81,0.0,0.0,92.4
2026-04-13 04:00:00,4,53.6,100,83,0.0,0.0,93.2
2026-04-13 05:00:00,5,54.86,100,85,0.0,0.0,94.0
2026-04-13 06:00:00,6,56.3,100,87,0.0,0.0,94.80000000000001
2026-04-13 07:00:00,7,57.379999999999995,99,87,0.0,8.0,94.2
2026-04-13 08:00:00,8,59.0,100,84,0.0,116.0,93.6
2026-04-13 09:00:00,9,62.78,99,78,0.0,255.0,90.6
2026-04-13 10:00:00,10,67.64,92,71,0.0,491.0,83.6
2026-04-13 11:00:00,11,71.24000000000001,98,66,0.0,640.0,85.2
2026-04-13 12:00:00,12,74.12,100,59,0.0,759.0,83.6
2026-04-13 13:00:00,13,76.28,100,53,0.0,601.0,81.2
2026-04-13 14:00:00,14,75.38,100,52,0.0,269.0,80.8
2026-04-13 15:00:00,15,77.0,100,47,0.0,459.0,78.8
2026-04-13 16:00:00,16,78.62,100,45,0.0,443.0,78.0
2026-04-13 17:00:00,17,77.54,88,44,0.0,303.0,70.4
2026-04-13 18:00:00,18,76.1,13,50,0.0,235.0,27.8
2026-04-13 19:00:00,19,75.02,12,52,0.0,130.0,28.0
2026-04-13 20:00:00,20,74.66,26,49,0.0,13.0,35.2
2026-04-13 21:00:00,21,73.04,6,51,0.0,0.0,24.0
2026-04-13 22:00:00,22,71.78,38,51,0.0,0.0,43.2
2026-04-13 23:00:00,23,71.42,8,51,0.0,0.0,25.200000000000003
2026-04-14 00:00:00,0,70.16,36,54,0.0,0.0,43.2
2026-04-14 01:00:00,1,69.08,27,56,0.0,0.0,38.6
2026-04-14 02:00:00,2,66.92,9,64,0.0,0.0,31.0
2026-04-14 03:00:00,3,64.75999999999999,16,70,0.0,0.0,37.6
2026-04-14 04:00:00,4,63.5,84,72,0.0,0.0,79.2
2026-04-14 05:00:00,5,62.6,77,75,0.0,0.0,76.19999999999999
2026-04-14 06:00:00,6,61.88,66,78,0.0,0.0,70.80000000000001
2026-04-14 07:00:00,7,61.88,10,79,0.0,12.0,37.6
2026-04-14 08:00:00,8,66.38,0,70,0.0,137.0,28.0
2026-04-14 09:00:00,9,71.96,5,59,0.0,326.0,26.6
2026-04-14 10:00:00,10,77.36,9,48,0.0,513.0,24.6
2026-04-14 11:00:00,11,80.78,52,40,0.0,672.0,47.2
2026-04-14 12:00:00,12,82.94,59,37,0.0,789.0,50.2
2026-04-14 13:00:00,13,84.2,92,36,0.0,851.0,69.6
2026-04-14 14:00:00,14,85.46000000000001,99,34,0.0,845.0,73.0
2026-04-14 15:00:00,15,86.36,63,34,0.0,758.0,51.4
2026-04-14 16:00:00,16,84.2,73,38,0.3,555.0,59.0
2026-04-14 17:00:00,17,85.28,49,35,0.0,474.0,43.4
2026-04-14 18:00:00,18,84.02,35,35,0.0,323.0,35.0
2026-04-14 19:00:00,19,82.22,11,38,0.0,136.0,21.8
2026-04-14 20:00:00,20,80.78,63,40,0.0,14.0,53.8
2026-04-14 21:00:00,21,79.16,95,43,0.0,0.0,74.2
2026-04-14 22:00:00,22,77.0,68,50,0.0,0.0,60.8
2026-04-14 23:00:00,23,75.2,100,54,0.0,0.0,81.6
2026-04-15 00:00:00,0,72.68,95,61,0.0,0.0,81.4
2026-04-15 01:00:00,1,70.88,96,68,0.0,0.0,84.8
2026-04-15 02:00:00,2,69.98,99,74,0.0,0.0,89.0
2026-04-15 03:00:00,3,68.54,92,79,0.0,0.0,86.8
2026-04-15 04:00:00,4,66.38,79,85,0.0,0.0,81.4
2026-04-15 05:00:00,5,65.3,99,87,0.0,0.0,94.2
2026-04-15 06:00:00,6,64.22,2,89,0.0,0.0,36.800000000000004
2026-04-15 07:00:00,7,64.58,6,86,0.0,14.0,38.0
2026-04-15 08:00:00,8,67.28,41,82,0.0,140.0,57.400000000000006
2026-04-15 09:00:00,9,72.14,100,69,0.0,322.0,87.6
2026-04-15 10:00:00,10,76.1,99,60,0.0,394.0,83.4
2026-04-15 11:00:00,11,79.52,16,54,0.0,491.0,31.200000000000003
2026-04-15 12:00:00,12,84.2,14,45,0.0,792.0,26.4
2026-04-15 13:00:00,13,86.36,13,41,0.0,841.0,24.200000000000003
2026-04-15 14:00:00,14,88.7,28,36,0.0,851.0,31.200000000000003
2026-04-15 15:00:00,15,89.96000000000001,100,34,0.0,793.0,73.6
2026-04-15 16:00:00,16,89.06,98,35,0.0,631.0,72.8
2026-04-15 17:00:00,17,88.7,98,35,0.0,502.0,72.8
2026-04-15 18:00:00,18,87.98,99,34,0.0,307.0,73.0
2026-04-15 19:00:00,19,85.64,100,37,0.0,117.0,74.8
2026-04-15 20:00:00,20,83.3,100,41,0.0,15.0,76.4
2026-04-15 21:00:00,21,80.96,100,45,0.0,0.0,78.0
2026-04-15 22:00:00,22,78.62,100,51,0.0,0.0,80.4
2026-04-15 23:00:00,23,77.0,100,54,0.0,0.0,81.6
2026-04-16 00:00:00,0,75.74000000000001,75,55,0.0,0.0,67.0
2026-04-16 01:00:00,1,74.48,100,57,0.0,0.0,82.8
2026-04-16 02:00:00,2,73.75999999999999,98,61,0.0,0.0,83.2
2026-04-16 03:00:00,3,72.32,100,65,0.0,0.0,86.0
2026-04-16 04:00:00,4,69.98,41,72,0.0,0.0,53.4
2026-04-16 05:00:00,5,68.72,99,76,0.0,0.0,89.8
2026-04-16 06:00:00,6,67.1,100,79,0.0,0.0,91.6
2026-04-16 07:00:00,7,67.1,100,77,0.0,15.0,90.8
2026-04-16 08:00:00,8,71.06,92,65,0.0,142.0,81.19999999999999
2026-04-16 09:00:00,9,75.56,87,58,0.0,323.0,75.4
2026-04-16 10:00:00,10,81.32,100,49,0.0,514.0,79.6
2026-04-16 11:00:00,11,85.82,100,42,0.0,633.0,76.8
2026-04-16 12:00:00,12,89.06,100,35,0.0,744.0,74.0
2026-04-16 13:00:00,13,90.32,100,32,0.0,731.0,72.8
2026-04-16 14:00:00,14,90.86,100,30,0.0,628.0,72.0
2026-04-16 15:00:00,15,90.32,100,31,0.0,642.0,72.4
2026-04-16 16:00:00,16,89.96000000000001,37,32,0.0,568.0,35.0
2026-04-16 17:00:00,17,89.06,68,32,0.0,479.0,53.599999999999994
2026-04-16 18:00:00,18,87.26,27,36,0.0,328.0,30.6
2026-04-16 19:00:00,19,84.38000000000001,70,43,0.0,149.0,59.2
2026-04-16 20:00:00,20,82.58,29,48,0.0,16.0,36.6
2026-04-16 21:00:00,21,80.78,75,50,0.0,0.0,65.0
2026-04-16 22:00:00,22,79.34,77,51,0.0,0.0,66.6
2026-04-16 23:00:00,23,77.54,44,54,0.0,0.0,48.0
2026-04-17 00:00:00,0,76.1,100,55,0.0,0.0,82.0
2026-04-17 01:00:00,1,76.46,100,51,0.0,0.0,80.4
2026-04-17 02:00:00,2,75.02,100,50,0.0,0.0,80.0
2026-04-17 03:00:00,3,73.04,100,54,0.0,0.0,81.6
2026-04-17 04:00:00,4,71.24000000000001,100,59,0.0,0.0,83.6
2026-04-17 05:00:00,5,70.16,98,63,0.0,0.0,84.0
2026-04-17 06:00:00,6,68.9,48,67,0.0,0.0,55.599999999999994
2026-04-17 07:00:00,7,68.18,40,70,0.0,15.0,52.0
2026-04-17 08:00:00,8,69.08,6,68,0.0,129.0,30.800000000000004
2026-04-17 09:00:00,9,72.68,73,56,0.0,342.0,66.2
2026-04-17 10:00:00,10,75.2,38,48,0.0,529.0,42.0
2026-04-17 11:00:00,11,76.82,27,45,0.0,629.0,34.2
2026-04-17 12:00:00,12,78.08,27,42,0.0,675.0,33.0
2026-04-17 13:00:00,13,78.98,23,40,0.0,744.0,29.799999999999997
2026-04-17 14:00:00,14,79.88,22,34,0.0,737.0,26.8
2026-04-17 15:00:00,15,80.24000000000001,13,32,0.0,708.0,20.6
2026-04-17 16:00:00,16,79.88,21,34,0.0,650.0,26.200000000000003
2026-04-17 17:00:00,17,78.98,12,36,0.0,478.0,21.6
2026-04-17 18:00:00,18,78.62,25,37,0.0,321.0,29.8
2026-04-17 19:00:00,19,77.54,23,39,0.0,134.0,29.4
2026-04-17 20:00:00,20,76.46,27,42,0.0,16.0,33.0
2026-04-17 21:00:00,21,74.84,2,46,0.0,0.0,19.6
2026-04-17 22:00:00,22,72.5,22,54,0.0,0.0,34.8
2026-04-17 23:00:00,23,68.36,0,65,0.0,0.0,26.0
2026-04-18 00:00:00,0,66.74000000000001,0,71,0.0,0.0,28.400000000000002
2026-04-18 01:00:00,1,65.48,0,76,0.0,0.0,30.400000000000002
2026-04-18 02:00:00,2,62.42,2,83,0.0,0.0,34.400000000000006
2026-04-18 03:00:00,3,59.18,26,88,0.0,0.0,50.800000000000004
2026-04-18 04:00:00,4,56.84,100,91,0.0,0.0,96.4
2026-04-18 05:00:00,5,55.58,100,92,0.0,0.0,96.80000000000001
2026-04-18 06:00:00,6,54.68,100,94,0.0,0.0,97.6
2026-04-18 07:00:00,7,54.32,100,94,0.0,8.0,97.6
2026-04-18 08:00:00,8,55.22,100,91,0.0,67.0,96.4
2026-04-18 09:00:00,9,57.2,100,83,0.0,170.0,93.2
2026-04-18 10:00:00,10,60.08,100,75,0.0,320.0,90.0
2026-04-18 11:00:00,11,66.2,24,61,0.0,560.0,38.8
2026-04-18 12:00:00,12,69.62,13,54,0.0,776.0,29.400000000000002
2026-04-18 13:00:00,13,75.38,98,44,0.0,851.0,76.4
2026-04-18 14:00:00,14,73.75999999999999,73,50,0.0,861.0,63.8
2026-04-18 15:00:00,15,76.82,49,45,0.0,713.0,47.4
2026-04-18 16:00:00,16,75.02,60,48,0.0,620.0,55.2
2026-04-18 17:00:00,17,71.78,98,51,0.0,501.0,79.2
2026-04-18 18:00:00,18,67.28,99,58,0.0,306.0,82.6
2026-04-18 19:00:00,19,62.6,87,66,0.0,126.0,78.6
2026-04-18 20:00:00,20,57.74,91,76,0.0,19.0,85.0
2026-04-18 21:00:00,21,55.04,100,82,0.0,0.0,92.80000000000001
2026-04-18 22:00:00,22,53.42,100,86,0.0,0.0,94.4
2026-04-18 23:00:00,23,52.7,100,89,0.0,0.0,95.6
2026-04-19 00:00:00,0,52.7,100,89,0.0,0.0,95.6
2026-04-19 01:00:00,1,53.06,100,89,0.0,0.0,95.6
2026-04-19 02:00:00,2,52.52,100,89,0.0,0.0,95.6
2026-04-19 03:00:00,3,52.34,100,90,0.0,0.0,96.0
2026-04-19 04:00:00,4,52.16,100,92,0.5,0.0,96.80000000000001
2026-04-19 05:00:00,5,52.16,100,93,0.0,0.0,97.2
2026-04-19 06:00:00,6,52.52,100,94,0.7,0.0,97.6
2026-04-19 07:00:00,7,52.879999999999995,100,94,0.0,8.0,97.6
2026-04-19 08:00:00,8,53.6,100,91,0.0,41.0,96.4
2026-04-19 09:00:00,9,54.14,100,89,0.3,36.0,95.6
2026-04-19 10:00:00,10,51.620000000000005,100,82,1.2,105.0,92.80000000000001
2026-04-19 11:00:00,11,50.36,100,82,1.1,99.0,92.80000000000001
2026-04-19 12:00:00,12,49.82,100,74,0.5,165.0,89.6
2026-04-19 13:00:00,13,49.46,100,73,0.6,280.0,89.2
2026-04-19 14:00:00,14,47.84,100,78,0.4,157.0,91.2
2026-04-19 15:00:00,15,47.84,94,78,0.7,154.0,87.6
2026-04-19 16:00:00,16,49.64,33,70,0.1,364.0,47.8
2026-04-19 17:00:00,17,51.26,34,61,0.0,442.0,44.8
2026-04-19 18:00:00,18,50.18,57,64,0.1,292.0,59.8
2026-04-19 19:00:00,19,50.36,5,61,0.1,144.0,27.400000000000002
2026-04-19 20:00:00,20,49.64,20,68,0.0,21.0,39.2
2026-04-19 21:00:00,21,47.120000000000005,0,77,0.0,0.0,30.8
2026-04-19 22:00:00,22,46.22,0,80,0.0,0.0,32.0
2026-04-19 23:00:00,23,44.78,0,83,0.0,0.0,33.2
2026-04-20 00:00:00,0,43.7,2,84,0.0,0.0,34.800000000000004
2026-04-20 01:00:00,1,43.16,10,82,0.0,0.0,38.800000000000004
2026-04-20 02:00:00,2,41.18,0,85,0.0,0.0,34.0
2026-04-20 03:00:00,3,39.74,0,88,0.0,0.0,35.2
2026-04-20 04:00:00,4,39.38,2,91,0.0,0.0,37.6
2026-04-20 05:00:00,5,39.2,2,92,0.0,0.0,38.00000000000001
2026-04-20 06:00:00,6,38.839999999999996,37,91,0.0,0.0,58.599999999999994
2026-04-20 07:00:00,7,39.02,24,86,0.0,23.0,48.8
2026-04-20 08:00:00,8,41.72,34,70,0.0,166.0,48.4
2026-04-20 09:00:00,9,45.5,14,69,0.1,347.0,36.0
2026-04-20 10:00:00,10,48.02,15,58,0.0,496.0,32.2
